x,y,width,height,result
0.2548077,0.4182692,0.1418269,0.1201923,53
0.6995192,0.8894231,0.1298077,0.1971154,36
0.8557692,0.7379808,0.1730769,0.1466346,34
0.5216346,0.4855769,0.08413462,0.1298077,60
0.4975961,0.2475962,0.08173077,0.1442308,59
0.3966346,0.25,0.09615385,0.1538462,44
0.7572116,0.6850961,0.1418269,0.15625,14
0.6274039,0.40625,0.1105769,0.1177885,3
0.2836539,0.1538462,0.1298077,0.2139423,31
0.9134616,0.3966346,0.1850962,0.1057692,32
0.7283654,0.3846154,0.1322115,0.1442308,43
0.2692308,0.4206731,0.1322115,0.1129808,53
0.7259616,0.3701923,0.1346154,0.1466346,43
0.5336539,0.5144231,0.07692308,0.0889423,60
0.4759615,0.3509615,0.08653846,0.1490385,4
0.9158654,0.4086539,0.1923077,0.1298077,32
0.5096154,0.4903846,0.08413462,0.1322115,61
0.1682692,0.625,0.1610577,0.1081731,7
0.5168269,0.8004808,0.07932692,0.1634615,2
0.1899038,0.7860577,0.1634615,0.1899038,35
0.40625,0.2884615,0.09375,0.1370192,4
0.9254808,0.4975961,0.1923077,0.09375,25
0.4879808,0.5096154,0.07692308,0.08173077,61
0.15625,0.2524039,0.1682692,0.1682692,28
0.6466346,0.1418269,0.1177885,0.2211538,0
0.2355769,0.8221154,0.1442308,0.1947115,26
0.5168269,0.5480769,0.07932692,0.1201923,2
0.3629808,0.4807692,0.1129808,0.09375,10
0.4759615,0.3870192,0.07692308,0.1370192,4
0.1875,0.8173077,0.15625,0.1947115,35
0.5024039,0.4879808,0.08653846,0.125,60
0.6875,0.8942308,0.125,0.2019231,36
0.6754808,0.09615385,0.1225962,0.2307692,20
0.07451923,0.4831731,0.1875,0.1225962,30
0.6129808,0.2307692,0.1057692,0.1610577,0
0.4903846,0.5168269,0.07692308,0.07932692,61
0.7139423,0.7403846,0.1298077,0.1490385,1
0.4399039,0.125,0.09134615,0.2115385,19
0.40625,0.21875,0.09134615,0.1538462,4
0.6586539,0.07692308,0.1105769,0.2115385,20
0.4038461,0.7379808,0.09615385,0.1442308,58
0.1610577,0.2596154,0.1682692,0.1802885,8
0.3894231,0.1730769,0.1009615,0.1634615,4
0.21875,0.7115384,0.1466346,0.1322115,15
0.2115385,0.2019231,0.1466346,0.1514423,31
0.2884615,0.6802884,0.1298077,0.1418269,55
0.6081731,0.06971154,0.0985577,0.2331731,20
0.53125,0.2307692,0.08173077,0.1682692,59
0.0985577,0.3509615,0.1850962,0.1129808,33
0.7091346,0.8221154,0.1274038,0.1754808,1
0.5721154,0.125,0.09134615,0.1778846,0
0.5961539,0.1057692,0.1033654,0.2355769,0
0.7620192,0.7403846,0.1418269,0.1682692,1
0.7139423,0.1538462,0.1298077,0.1899038,37
0.2379808,0.5096154,0.1418269,0.08653846,50
0.3221154,0.7836539,0.125,0.1899038,6
0.9182692,0.6538461,0.1923077,0.1177885,29
0.2331731,0.5120192,0.1514423,0.1153846,50
0.2307692,0.5216346,0.1514423,0.1298077,50
0.7548077,0.6081731,0.1442308,0.1081731,49
0.7139423,0.8076923,0.1298077,0.1971154,1
0.9350961,0.4807692,0.1947115,0.1201923,25
0.1009615,0.6538461,0.1850962,0.1370192,27
0.7235577,0.6394231,0.1370192,0.1418269,54
0.7139423,0.6706731,0.1322115,0.1586538,54
0.5168269,0.53125,0.07932692,0.09375,60
0.5432692,0.7475961,0.08653846,0.1899038,42
0.7451923,0.6322116,0.1370192,0.1274038,49
0.3389423,0.2596154,0.1153846,0.15625,11
0.4711539,0.9302884,0.08413462,0.2115385,22
0.4302885,0.2427885,0.08413462,0.1514423,44
0.3173077,0.5504808,0.1274038,0.1394231,7
0.53125,0.65625,0.08413462,0.1442308,2
0.2307692,0.2572115,0.1466346,0.1730769,8
0.7283654,0.8485577,0.1394231,0.2091346,21
0.125,0.6730769,0.1730769,0.1418269,27
0.7764423,0.8461539,0.1514423,0.1947115,21
0.1105769,0.3581731,0.1826923,0.1201923,33
0.4399039,0.4615385,0.0889423,0.1225962,13
0.2475962,0.6971154,0.1418269,0.1682692,15
0.8100961,0.375,0.1634615,0.1346154,12
0.375,0.2860577,0.1033654,0.1730769,51
0.0673077,0.4855769,0.1875,0.08413462,30
0.4855769,0.5360577,0.08653846,0.09134615,60
0.9302884,0.5288461,0.1899038,0.09615385,25
0.9038461,0.6875,0.1850962,0.1418269,29
0.5625,0.3076923,0.08653846,0.1370192,0
0.2908654,0.8894231,0.125,0.1875,26
0.6538461,0.1105769,0.1177885,0.1850962,20
0.8870192,0.4807692,0.1826923,0.1322115,5
0.3581731,0.4423077,0.1105769,0.09375,13
0.15625,0.2572115,0.1706731,0.1442308,28
0.6322116,0.125,0.1105769,0.1875,0
0.3173077,0.7091346,0.125,0.15625,55
0.8725961,0.7259616,0.1778846,0.1802885,34
0.5360577,0.7620192,0.07451923,0.1442308,42
0.2451923,0.1826923,0.1394231,0.1947115,11
0.3125,0.65625,0.1225962,0.1538462,55
0.6322116,0.5240384,0.1057692,0.1274038,5
0.2692308,0.3990385,0.1394231,0.1418269,48
0.6370192,0.3509615,0.1129808,0.1538462,17
0.6466346,0.4831731,0.1129808,0.1298077,5
0.3317308,0.9134616,0.1225962,0.2043269,38
0.8413461,0.3725961,0.1658654,0.1153846,12
0.4975961,0.15625,0.08413462,0.1706731,19
0.09615385,0.625,0.1875,0.125,27
0.2788461,0.3629808,0.1394231,0.1466346,48
0.1850962,0.7788461,0.1586538,0.1682692,35
0.9134616,0.3966346,0.1899038,0.1057692,32
0.8990384,0.3076923,0.1802885,0.1490385,32
0.25,0.5865384,0.1442308,0.1394231,47
0.3798077,0.2548077,0.1057692,0.1850962,51
0.3846154,0.2572115,0.1057692,0.1538462,44
0.6538461,0.4735577,0.1105769,0.09615385,12
0.7956731,0.7379808,0.15625,0.1634615,14
0.2139423,0.5721154,0.1538462,0.09375,7
0.8485577,0.7548077,0.1706731,0.1442308,34
0.5144231,0.6682692,0.07692308,0.1177885,2
0.3028846,0.6682692,0.1225962,0.1201923,55
0.7980769,0.8100961,0.15625,0.1658654,21
0.4350961,0.9182692,0.0889423,0.1923077,38
0.8004808,0.7019231,0.15625,0.1586538,14
0.2548077,0.8581731,0.1370192,0.2043269,26
0.8942308,0.3581731,0.1826923,0.1394231,32
0.9206731,0.6586539,0.1875,0.1201923,29
0.08653846,0.3942308,0.1875,0.1105769,33
0.2427885,0.8028846,0.1466346,0.1754808,6
0.4735577,0.2163462,0.08173077,0.1947115,59
0.7692308,0.1730769,0.1490385,0.2115385,37
0.5072116,0.6153846,0.08413462,0.1057692,2
0.5625,0.7716346,0.08653846,0.1634615,56
0.7139423,0.2451923,0.1322115,0.1899038,17
0.2740385,0.3581731,0.1394231,0.1394231,48
0.7668269,0.4495192,0.1418269,0.07932692,52
0.1081731,0.6177884,0.1778846,0.125,7
0.5192308,0.2596154,0.08173077,0.1778846,59
0.8221154,0.4423077,0.1634615,0.09134615,5
0.4110577,0.6538461,0.09615385,0.1201923,6
0.2451923,0.6033654,0.1418269,0.1442308,47
0.8293269,0.8173077,0.1634615,0.1947115,34
0.4182692,0.4399039,0.09134615,0.1105769,8
0.2884615,0.125,0.1322115,0.1802885,31
0.2764423,0.6538461,0.1370192,0.125,55
0.7980769,0.8004808,0.1538462,0.1826923,21
0.3317308,0.3149039,0.1177885,0.1298077,51
0.4519231,0.7620192,0.07932692,0.1682692,58
0.1610577,0.2620192,0.1658654,0.1754808,28
0.4879808,0.1298077,0.08413462,0.2067308,19
0.5384616,0.2692308,0.08173077,0.1754808,59
0.6971154,0.3004808,0.1274038,0.1730769,43
0.5048077,0.6370192,0.08173077,0.1105769,2
0.7860577,0.8365384,0.1466346,0.1706731,21
0.4951923,0.2451923,0.08413462,0.1778846,59
0.8365384,0.3798077,0.1706731,0.1490385,12
0.7644231,0.6225961,0.1442308,0.125,49
0.1346154,0.7163461,0.1754808,0.1610577,27
0.5360577,0.1754808,0.07932692,0.1658654,19
0.4639423,0.8100961,0.08653846,0.1634615,2
0.1971154,0.8052884,0.1514423,0.15625,35
0.5649039,0.40625,0.09134615,0.1418269,17
0.5048077,0.7836539,0.08173077,0.1899038,2
0.7524039,0.5985577,0.1466346,0.1153846,49
0.4110577,0.2716346,0.09375,0.1394231,44
0.2524039,0.5600961,0.1394231,0.1201923,47
0.5600961,0.2572115,0.08413462,0.1418269,40
0.2067308,0.3269231,0.1538462,0.1225962,8
0.8461539,0.4711539,0.1682692,0.08413462,5
0.25,0.5913461,0.1442308,0.1129808,47
0.2572115,0.6947116,0.1442308,0.1634615,15
0.6370192,0.4254808,0.1057692,0.1177885,12
0.3966346,0.8918269,0.1033654,0.2139423,38
0.3269231,0.8846154,0.1225962,0.2019231,38
0.4110577,0.7644231,0.09615385,0.1658654,58
0.5528846,0.7427884,0.08653846,0.1754808,42
0.1442308,0.7163461,0.1706731,0.1346154,35
0.7548077,0.6995192,0.1394231,0.1370192,14
0.2788461,0.1129808,0.1394231,0.2283654,31
0.5432692,0.8701923,0.08653846,0.1995192,2
0.6394231,0.25,0.1081731,0.1634615,57
0.2427885,0.2884615,0.1490385,0.1634615,8
0.4879808,0.2307692,0.08653846,0.1538462,59
0.2331731,0.8557692,0.1442308,0.2163462,26
0.7620192,0.5889423,0.1394231,0.1274038,49
0.2139423,0.59375,0.1490385,0.1298077,7
0.6610577,0.3389423,0.1129808,0.1153846,17
0.6009616,0.7620192,0.1033654,0.1610577,56
0.7644231,0.8413461,0.1418269,0.1802885,21
0.1850962,0.7980769,0.1610577,0.1826923,35
0.9302884,0.4134615,0.1971154,0.1081731,32
0.4879808,0.7716346,0.07451923,0.1514423,42
0.1923077,0.2235577,0.15625,0.1586538,28
0.4735577,0.7644231,0.07451923,0.1466346,42
0.4326923,0.2283654,0.08653846,0.1634615,4
0.8485577,0.6730769,0.1754808,0.1514423,14
0.7596154,0.6129808,0.1394231,0.1298077,49
0.4519231,0.2235577,0.08653846,0.1730769,44
0.5600961,0.8389423,0.08653846,0.1658654,2
0.90625,0.4543269,0.1850962,0.09615385,5
0.7596154,0.5721154,0.1466346,0.0985577,49
0.8894231,0.3509615,0.1826923,0.1466346,32
0.4471154,0.3317308,0.08173077,0.1490385,4
0.2331731,0.2475962,0.1514423,0.1923077,11
0.2596154,0.8629808,0.1418269,0.1971154,26
0.2331731,0.8485577,0.1466346,0.1899038,26
0.2692308,0.3605769,0.1370192,0.1538462,48
0.8653846,0.7524039,0.1802885,0.1850962,34
0.9158654,0.3846154,0.1850962,0.1298077,32
0.7211539,0.3774039,0.1346154,0.1418269,43
0.7620192,0.5793269,0.1466346,0.1105769,49
0.7620192,0.8653846,0.1418269,0.2019231,21
0.1322115,0.6634616,0.1730769,0.1490385,27
0.2091346,0.7091346,0.1538462,0.1346154,15
0.4495192,0.7932692,0.08413462,0.1899038,58
0.9110577,0.3052885,0.1850962,0.1610577,32
0.7668269,0.5576923,0.1442308,0.1057692,49
0.1370192,0.6634616,0.1730769,0.1610577,27
0.5697116,0.4158654,0.08653846,0.1009615,17
0.4855769,0.9543269,0.08413462,0.2211538,22
0.3389423,0.2403846,0.1153846,0.1754808,11
0.1081731,0.3990385,0.1826923,0.1081731,13
0.6971154,0.6682692,0.1225962,0.1298077,14
0.7451923,0.4230769,0.1370192,0.1298077,52
0.4134615,0.84375,0.09375,0.1730769,18
0.2692308,0.6274039,0.1370192,0.1442308,47
0.5913461,0.7355769,0.0985577,0.1826923,56
0.7548077,0.4615385,0.1394231,0.1225962,52
0.2860577,0.1490385,0.1274038,0.1995192,11
0.5288461,0.2163462,0.07692308,0.1682692,59
0.4735577,0.25,0.08413462,0.1826923,59
0.1634615,0.3822115,0.1706731,0.1177885,13
0.2427885,0.1778846,0.1442308,0.1802885,31
0.2596154,0.2644231,0.1346154,0.1466346,11
0.2403846,0.1634615,0.1394231,0.1634615,31
0.1346154,0.6610577,0.1730769,0.1394231,7
0.5168269,0.9086539,0.07451923,0.2139423,22
0.3197115,0.4182692,0.1225962,0.1009615,13
0.5120192,0.2475962,0.08413462,0.1754808,59
0.7211539,0.3725961,0.1370192,0.1225962,43
0.4086539,0.2644231,0.09134615,0.1634615,44
0.8221154,0.3413461,0.1586538,0.1129808,12
0.08173077,0.4302885,0.1899038,0.1009615,33
0.4615385,0.9399039,0.08653846,0.2115385,22
0.7211539,0.875,0.1346154,0.2043269,21
0.7668269,0.4278846,0.1490385,0.1177885,52
0.4591346,0.7668269,0.07932692,0.1466346,58
0.2475962,0.5793269,0.1466346,0.1225962,47
0.7548077,0.8557692,0.1442308,0.1850962,21
0.7596154,0.8173077,0.1490385,0.2091346,21
0.8221154,0.4471154,0.1658654,0.1081731,5
0.7548077,0.6418269,0.1394231,0.1225962,14
0.4014423,0.7403846,0.1009615,0.1778846,58
0.5649039,0.5721154,0.08413462,0.125,14
0.7620192,0.5721154,0.1466346,0.09615385,49
0.4783654,0.6538461,0.08653846,0.15625,18
0.9278846,0.4326923,0.1947115,0.0985577,25
0.4230769,0.5288461,0.09375,0.1201923,7
0.4663461,0.7860577,0.07692308,0.1875,58
0.90625,0.4903846,0.1899038,0.09615385,5
0.8966346,0.3269231,0.1850962,0.1298077,32
0.3798077,0.8846154,0.1057692,0.2211538,38
0.2716346,0.1730769,0.1346154,0.2019231,31
0.0985577,0.6730769,0.1875,0.1346154,27
0.7331731,0.4375,0.1394231,0.09375,12
0.8245192,0.7283654,0.1658654,0.1538462,14
0.8028846,0.6947116,0.1610577,0.1586538,14
0.1346154,0.3894231,0.1730769,0.1394231,13
0.7620192,0.5697116,0.1442308,0.1177885,49
0.1658654,0.7716346,0.1682692,0.1682692,35
0.5384616,0.7572116,0.07932692,0.1442308,42
0.5841346,0.7331731,0.0985577,0.1682692,56
0.3125,0.6899039,0.1274038,0.1610577,55
0.3677885,0.8774039,0.1129808,0.2211538,38
